CODIGO,correlacao_preco_volume,n_obs,DESCRICAO,NIVEL_1,receita_total
375500,-0.24125338335597546,124.0,COPO PLS 400ML         CZ 10210/0126,B - UTILIDADES DOMESTICAS,12428.262
463935,-0.2411511100975445,47.0,FRIGOBAR 93L MRC10B2        BR M220,D - ELETROS,153630.6135
472627,-0.240983432326146,38.0,PAINEL TV 1.80 WALL LIMIT     OFF/NT,O - MOVEIS,47886.825
461377,-0.24083447917633033,62.0,COLCHA SOLTE+P.TRAV 2PC JASMINE VD.O,"K - CAMA, MESA E BANHO",33999.021
377090,-0.24059007751744796,107.0,COLETE REFLETIVO LJ/PRATA X  95030,Y - EPI,12681.5955
464395,-0.24029536149693728,133.0,SACO LIXO 50L ROLO        PT/50 4879,N - INDUSTRIAL E NEGOCIOS,102218.235
181901,-0.239938933553788,58.0,CANECA CER.360ML        BR A08B-0802,B - UTILIDADES DOMESTICAS,3049.515
258519,-0.23983295806246616,128.0,FECH.IN EM CR  1210       ITALY SOFT,"G - PORTAS, JANELAS E FECHADURAS",270511.16750000004
463943,-0.23946171803393707,13.0,LAV.ROUPA 11KG WK-01        BR M127,D - ELETROS,54199.120500000005
406818,-0.23934251503083365,134.0,LUMI.LED SOLAR P/ POSTE SENS.2.3W BR,I - ILUMINACAO,87129.29400000001
471474,-0.23893290144265317,95.0,FACA CARNE ASSADOR 9        BR 17407,B - UTILIDADES DOMESTICAS,8069.04
447984,-0.23849362735324076,91.0,TAPETE SALA 060X100     BERLIM SORT6,V - DECORACAO,33301.17
471291,-0.2384294528599522,14.0,XICARA CAFE CER.65ML C/P 6PC   90804,B - UTILIDADES DOMESTICAS,1969.8000000000002
354090,-0.23799845647020143,29.0,PANO AMER.PVC RET.BRILHO   VM 050105,B - UTILIDADES DOMESTICAS,3052.6755
469639,-0.23796619862280718,163.0,CAPACHO F.COCO 040X060 TEXAS   SORT1,V - DECORACAO,118067.705
460156,-0.23790537078030582,89.0,POTE MANTIMENTO VID.1.1L       29260,B - UTILIDADES DOMESTICAS,13259.1165
475296,-0.23773466202739313,135.0,CAPA ALM. 43X43 GEO COLOR   CAP-0106,V - DECORACAO,35593.719
479589,-0.23771335957179104,85.0,COND.PORT. 12000  MPH-12CRV2    M220,D - ELETROS,1414941.4300000002
468717,-0.23756239318846392,93.0,PISO S/ANTID. BASIC 50X70  ROSA 3669,"K - CAMA, MESA E BANHO",34123.77096153846
433498,-0.237088531007622,149.0,PANO COPA PRATA DOCURA         26180,"K - CAMA, MESA E BANHO",45541.49775
470748,-0.23578407132196919,44.0,COND.SPLIT 9000 EVAP.GWC09   INV.167,D - ELETROS,686563.0079006439
480258,-0.23576963621340694,73.0,FITA LED 5M  IP20 10W/M  AM IR70 12V,I - ILUMINACAO,80595.06
446334,-0.23550177397225458,73.0,BASE MONOC.CHUVEIRO BX/AL PRES 1/2CO,U - METAIS E ACESSORIOS,90506.577
454965,-0.23532170070997438,27.0,LAV.ROUPA 14KG DIG LED14   BR M127,D - ELETROS,423232.08900000004
218085,-0.23531129036133214,58.0,PAPELEIRA              DISCO CR 2020,U - METAIS E ACESSORIOS,58229.955
422475,-0.235007932942558,146.0,PRATELEIRA 0.40X0.20 MDF C/SUP.BR/CM,O - MOVEIS,28286.055
186420,-0.23494491600828862,54.0,"ABRACAD.NYL. 2,5X200MM PT      100UN",E - MATERIAIS ELETRICOS,16274.09
467963,-0.2347982827723623,76.0,COND.SPLIT 9000 COND. 38AGVC INV.157,D - ELETROS,1829754.0447576924
466823,-0.23463991376258214,160.0,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",45664.29
479110,-0.2345845111381907,112.0,TOALHA JG COSMOP.4PC   S.UVA/RS 3589,"K - CAMA, MESA E BANHO",55102.425
463743,-0.23451827635595635,29.0,REFRIG. 2P 347L FF RT468MTA  IX M220,D - ELETROS,911305.90425
411805,-0.2343773188710242,156.0,FACA SMESA (AV) SAVANNAH      SH1114,B - UTILIDADES DOMESTICAS,22077.3525
480240,-0.23426003374198995,69.0,FRIGIDEIRA IX.28CM C/IND.       6725,B - UTILIDADES DOMESTICAS,52874.094000000005
464243,-0.2342569518770356,84.0,PISO JACQUARD LOFT 60X50      VD 479,"K - CAMA, MESA E BANHO",6525.12
348807,-0.23418973149674369,62.0,"CER.A 46X46 PSI62650       P5 2,58M2",C - PISOS E REVESTIMENTOS,237843.359775
152965,-0.23418257322717864,52.0,MESA PLS RET IPORANGA             BR,O - MOVEIS,60841.0845
412032,-0.23407280180752793,8.0,GRILL CHARBROILER   GAS 90CM CCG90,N - INDUSTRIAL E NEGOCIOS,30489.270000000004
458798,-0.23360097816322636,68.0,FOGAO PISO 4B CARIBE 4112    PT MBIV,D - ELETROS,359312.5725
446573,-0.2334069822232547,37.0,BUFFET 0.90X0.87 2P PARMA    AMD/OFF,O - MOVEIS,75190.815
464103,-0.23330212829867372,32.0,TIGELA CER. 500ML VILAREJO     91219,B - UTILIDADES DOMESTICAS,13799.73
469140,-0.23291018831292093,34.0,FOGAO PISO 5B          FE5DP PT M220,D - ELETROS,414110.4975
466996,-0.23276660888742257,144.0,LENCOL CASAL C/ELAS MALHA BASIC   VD,"K - CAMA, MESA E BANHO",42047.25
455219,-0.23263482986451034,13.0,REFRIG. 2P 260L DF     DC35A BR M127,D - ELETROS,59341.905000000006
485338,-0.232587867053149,58.0,TOALHA JG 2PC LILLE EXTRA SOFT   AM,"K - CAMA, MESA E BANHO",156746.50950000001
369633,-0.23240389864035388,141.0,CANALETA S/DIV. ADESIV. 10X10 2MT BR,E - MATERIAIS ELETRICOS,198551.7680901515
335509,-0.23228228438468507,38.0,ESPREM.DOM/COM.200W   DELTASUCO MBIV,N - INDUSTRIAL E NEGOCIOS,20275.185
201240,-0.23203852091637003,113.0,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,580983.4315833333
459552,-0.23148131013253487,33.0,COND.SPLIT 9000 EVAP. GWC09  INV.131,D - ELETROS,168156.98815000002
464202,-0.2312341547425401,117.0,TOALHA BNH BELLA       PETROLEO 2690,"K - CAMA, MESA E BANHO",26531.505
429468,-0.23104046268172249,187.0,INT.SPL CJ.2S 10A         LGX101 POP,E - MATERIAIS ELETRICOS,135484.84916666668
333146,-0.23052672614834302,101.0,FERRO PASSAR VAP. VIAGEM 777 VD MBIV,D - ELETROS,81459.21
421654,-0.22991077052071285,25.0,PRATO FUNDO CER.20CM  TERRAZZO 92617,B - UTILIDADES DOMESTICAS,8416.884
467351,-0.2298658510001974,104.0,ARARA ROUPEIRO MET. 1.34     PT 0013,O - MOVEIS,49857.78
472147,-0.2292638350585946,78.0,TIGELA CER.500ML     GIARDINO 091196,B - UTILIDADES DOMESTICAS,43946.004375000004
463934,-0.22918269057384416,29.0,FRIGOBAR 93L MRC10B1         BR M127,D - ELETROS,106768.8405
447373,-0.2289124524955823,27.0,BALCAO COZ.1.20 1P/4G      OFW001522,O - MOVEIS,41049.645000000004
483727,-0.22874393716774807,21.0,LUSTRE AL.    PP ACN BC QD. 1LP 5914,I - ILUMINACAO,10157.49
202152,-0.2286693196973351,27.0,CUBA LOC.APOIO C/MESA Q1  173067PT02,W - LOUCAS E PIAS,20860.98
471473,-0.22861575997629724,96.0,FACA CARNE ASSADOR 10       BR 17409,B - UTILIDADES DOMESTICAS,9561.0795
435055,-0.22860304450310087,26.0,LIVRO FISHER PRICE MESVERSARIO  7312,"L - INFANTIL, LAZER E PETS",321.07950000000005
7219,-0.22843908323386808,183.0,"SELADOR ACR.INT/EXT 18,0L       1470",S - TINTAS E QUIMICOS,578857.5625
33532,-0.22829015675921216,119.0,ANEL VEDACAO P/BACIA VEDANEL   UB001,W - LOUCAS E PIAS,12420.24
469231,-0.2278585793789385,124.0,GARRAFA AGUA VID.1.0L C/T      26621,B - UTILIDADES DOMESTICAS,73295.4425
449219,-0.2276087987834804,58.0,"LAMP.LED PAR30 9,8W AM          DIM.",I - ILUMINACAO,17682.0
428128,-0.2273507174942188,49.0,IMPERMEAB. CIMENTO ELASTICO      4KG,S - TINTAS E QUIMICOS,65971.92
436182,-0.22694713053274768,136.0,PANELA PRESSAO ANTIAD.3L   VM 097040,B - UTILIDADES DOMESTICAS,83558.9265
475944,-0.2268388723463684,137.0,FACA JG 4PC                    53717,B - UTILIDADES DOMESTICAS,37998.947
466771,-0.22637316758295553,116.0,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,316629.495
408815,-0.22573792235660106,165.0,SUPORTE ORG.PRATOS           PT 0084,B - UTILIDADES DOMESTICAS,46245.57
403650,-0.22566956213379644,96.0,FRIGIDEIRA ANTIAD.22CM FRANCESA 4929,B - UTILIDADES DOMESTICAS,58739.46093750001
374676,-0.22553322627906475,79.0,PERSIANA ROLO 160X170  ZEBRA PL B109,V - DECORACAO,126703.689
472152,-0.22475607805573916,46.0,TIGELA CER.500ML          MAR 115503,B - UTILIDADES DOMESTICAS,26882.13675
431211,-0.22459822060143025,93.0,TAPETE BANH.TEC.40X60 SHINE VM JD600,U - METAIS E ACESSORIOS,18260.235
200640,-0.22421025645141043,28.0,BACIA P/CX.RAVENA P909     CR37 CREM,W - LOUCAS E PIAS,31442.565000000002
394058,-0.22418688661625358,48.0,"REVEST.A 33,5X60 ALICANTE AC  2,41M2",C - PISOS E REVESTIMENTOS,39405.70515
462844,-0.22398013255366384,191.0,DISJ.TRIP.C DIN  40A       GII-C040A,E - MATERIAIS ELETRICOS,97736.73000000001
481580,-0.22397090917836118,12.0,COMODA 1.00X1.11 5G LUME          BR,O - MOVEIS,23411.43
452226,-0.22370732420133463,93.0,PORTA CAPSULAS CAFE NESPRESSO   7235,B - UTILIDADES DOMESTICAS,17760.960000000003
443698,-0.2235557214441662,16.0,"REVEST.C 37X74 MP37062     RT 1,92M2",C - PISOS E REVESTIMENTOS,35903.750400000004
458432,-0.22355446121430864,8.0,COND.SPLIT 9000 EVAP.HBFI09  INV.123,D - ELETROS,10002.783000000001
399340,-0.22292171368582814,154.0,SUPORTE ORG.PRATOS           BR 0080,B - UTILIDADES DOMESTICAS,40847.625
467769,-0.22245562214204537,114.0,COND.SPLIT 9000 EVAP.S3NQ09 INV. 141,D - ELETROS,5274700.99269592
419438,-0.22245155320481716,137.0,ARAND.LED PSL.   PT 3W QD   BR 18550,I - ILUMINACAO,70776.93000000001
467991,-0.22221778788630556,159.0,TAPETE ENTR. 050X070   RELAX   SORT1,V - DECORACAO,77871.339
430295,-0.22153469033669448,78.0,ARMARIO AEREO 0.80 2P FRJ/OFW 500331,O - MOVEIS,203739.06
341155,-0.2215029001280889,122.0,TORNEIRA PIA PARE.CR B.MOV. C21 1168,U - METAIS E ACESSORIOS,202096.545
458331,-0.22123459635564358,196.0,PASSADEIRA 40X110 DALLAS     SORTIDA,V - DECORACAO,86671.935
416153,-0.22119426649264545,65.0,FORNO ELET.09L         FT9B2 PT M220,D - ELETROS,37204.44
468318,-0.2211844644080674,48.0,LENCOL JG CASAL DPL CRYSTAL RETROBLU,"K - CAMA, MESA E BANHO",13982.640000000001
463857,-0.22101238864281442,84.0,DISPOSIT.PROTECAO DR2P      80A/30MA,E - MATERIAIS ELETRICOS,24556.749
309628,-0.22097182787114356,92.0,RESIST.FIT         EL.6800W 023 M220,U - METAIS E ACESSORIOS,90985.9125
429485,-0.22086109024309247,120.0,TOM.TEL.CJ.1T RJ11        LGX090 POP,E - MATERIAIS ELETRICOS,12741.435
428421,-0.2206062734678248,162.0,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,71247.3335
215398,-0.22047771983783943,31.0,SIRENE ALCANCE 3000MTS     FLEX M220,E - MATERIAIS ELETRICOS,30713.865
390158,-0.22024573721532356,89.0,POSTE LED JARDIM 30CM 6W    AM 18433,I - ILUMINACAO,101581.20000000001
474649,-0.21994187631165685,53.0,JARRA PLS 1.8L C/TP         BG UZ158,B - UTILIDADES DOMESTICAS,3335.6155
311863,-0.21989508044293204,29.0,VENT.MES.20CM MINI CLIP BR 3247 M127,D - ELETROS,36220.17
452515,-0.21939133619089365,136.0,TAPETE SALA 060X100     BERLIM SORT7,V - DECORACAO,28195.02
475220,-0.2193439595308432,145.0,LUSTRE SILIC.          E27 VD NE-708,I - ILUMINACAO,9027.774
81125,-0.21921079698063747,24.0,TORNEIRA PIA COZ. B.MOV. 1167     CR,U - METAIS E ACESSORIOS,32869.41
485344,-0.2192032652313609,51.0,TOALHA JG 2PC ASPEN EXTRA SOFT    RS,"K - CAMA, MESA E BANHO",154976.89200000002
445892,-0.2190837592749953,75.0,TRILHO LED KIT 3 SPOT NE  6W PT MBIV,I - ILUMINACAO,89223.3825
296839,-0.21845101535134415,109.0,TRAVESSA PORC.30CM QUEIJOS C04W-389P,B - UTILIDADES DOMESTICAS,69444.501
480981,-0.21832851291410513,68.0,"PORCEL.A 100X100 ESM. AVE.B.EX2,00M2",C - PISOS E REVESTIMENTOS,456590.73600000003
457163,-0.21827328024831735,146.0,TOALHA BANHAO SOLARE   VD MUSGO 1178,"K - CAMA, MESA E BANHO",125153.96250000001
453327,-0.21776807528611505,92.0,FECH.DIG.EMB. BIO.            FDE101,"G - PORTAS, JANELAS E FECHADURAS",478285.0800000001
475223,-0.21751178524121548,72.0,LAMP.LED RD          24W BR E27 220V,I - ILUMINACAO,10813.635
456367,-0.21711705505232637,121.0,COPO AGUA VID.470ML             4246,B - UTILIDADES DOMESTICAS,23428.6605
481977,-0.21711478403400003,63.0,COND.SPLIT EVAP 12000 HIQI12 INV.202,D - ELETROS,3116601.444204865
457652,-0.21701986874601137,83.0,SPOT LED TRILHO PT  12W      BR MBIV,I - ILUMINACAO,43904.700000000004
341628,-0.21695045071501196,19.0,FORNO INDL. GAS ROMA      IX FIRI110,N - INDUSTRIAL E NEGOCIOS,70681.59
443956,-0.21651981399048542,147.0,CAPA P/CADEIRA MALHA ESTAMP.MARM1185,V - DECORACAO,48175.47
450708,-0.21632112828109332,97.0,TACA GIN VID. 680ML             3972,B - UTILIDADES DOMESTICAS,11820.2595
422581,-0.2162105273003321,108.0,COOKTOP 4B GAS         PT KE4GP MBIV,D - ELETROS,282815.6205
428007,-0.21588683167699124,164.0,MAO FRANCESA ACO 18CM FORTE       PT,Q - BASICOS CONSTRUCAO,47365.472
415081,-0.21582521974747654,50.0,LUSTRE PALHA TACA           VP6075-4,I - ILUMINACAO,18293.835
464240,-0.21577744185124076,83.0,PISO JACQUARD LOFT 60X50 CAMURCA 854,"K - CAMA, MESA E BANHO",5425.455
415075,-0.21554358040536473,84.0,LUSTRE PALHA CHINES           VPS4-4,I - ILUMINACAO,38407.53
446570,-0.21533349634618734,53.0,RACK TV 1.20X0.69 PARATY      CV/OFF,O - MOVEIS,82907.055
350311,-0.21533222711138242,103.0,"LAMP.LED  BULBO     6,5W BR E27 MBIV",I - ILUMINACAO,16092.720000000001
464204,-0.2152362186393354,109.0,TOALHA BNH BELLA   CZ ESVERDEADO 760,"K - CAMA, MESA E BANHO",21578.7495
478701,-0.21509814212110714,29.0,"PORCEL.A 58X58 ESM.LIMEST.MUST1,68M2",C - PISOS E REVESTIMENTOS,153807.9228
304667,-0.21503350242327843,69.0,PAPELEIRA               POLO CR 2020,U - METAIS E ACESSORIOS,86856.105
459313,-0.2147904161755428,99.0,COPO ROCKS VID.315ML 06PC        014,B - UTILIDADES DOMESTICAS,20023.5105
255764,-0.21393981897854492,13.0,BANHEIRA IMERS.ESM.EUROPA150X70,W - LOUCAS E PIAS,30671.97
468879,-0.21385994166392852,76.0,BALCAO COZ. 1.20 2P/3G        FR/OFF,O - MOVEIS,284791.02749999997
464393,-0.21356616253314714,131.0,SACO LIXO 15L ROLO       PT/100 4588,B - UTILIDADES DOMESTICAS,59349.2375
468718,-0.21356144296787943,85.0,PISO S/ANTID. BASIC 50X70    VD 1252,"K - CAMA, MESA E BANHO",31791.0575
432459,-0.21351439512936296,38.0,CANECA CER.280ML           BR 075983,B - UTILIDADES DOMESTICAS,1505.5635
390645,-0.2130741184990894,129.0,CESTA ORG. PLS 19X29CM      CZ 10806,B - UTILIDADES DOMESTICAS,51837.8245
337892,-0.2130204398861261,204.0,"CORAL.LOC DECORA    FC  3,2L BASE MF",S - TINTAS E QUIMICOS,892789.6564750001
461364,-0.21296348640707222,83.0,COLCHA KING+P.TRAV 3PC JASMINE    CQ,"K - CAMA, MESA E BANHO",43650.075000000004
464224,-0.21293059145047552,76.0,TOALHA RST BELLA   CZ ESVERDEADO 760,"K - CAMA, MESA E BANHO",10607.037
420122,-0.21292809748498948,189.0,CAVALETE MAD.PINUS        40X73 0003,O - MOVEIS,232901.48
392407,-0.21283481299570364,80.0,PRATO SMES.CER.20CM NAUTICO     6784,B - UTILIDADES DOMESTICAS,8539.125
452417,-0.2108527926878891,127.0,POTE PLS 450ML HERM.        CH OB100,B - UTILIDADES DOMESTICAS,28093.7475
119738,-0.21074319201964,77.0,RESIST.DUCH.GOR.3T  5400W       M220,U - METAIS E ACESSORIOS,10986.255
307173,-0.21044260966316658,146.0,PLAFON VID.FS  BR/BR 25CM   CL725PBN,I - ILUMINACAO,394997.0765
475218,-0.21005105970168003,175.0,LUSTRE SILIC.          E27 RS NE-706,I - ILUMINACAO,11733.015
458439,-0.21004915835687832,19.0,COND.SPLIT 12000 EVAP.VUFI12     126,D - ELETROS,21985.215
26818,-0.2100021592404179,18.0,CUBA LOC.APOIO CILIN.L71   GELO GE17,W - LOUCAS E PIAS,19592.895
333671,-0.20973023211121686,180.0,COLA PAPEL PAREDE 200GR      AT10025,S - TINTAS E QUIMICOS,174071.21375000002
457871,-0.20908199463612495,111.0,PANO COPA P/BORDAR FRUTAS BR 3891144,"K - CAMA, MESA E BANHO",23976.435
408617,-0.20856262560555455,98.0,ARAND.AL.UNO GLD            1LP 3118,I - ILUMINACAO,30853.515000000003
462452,-0.20807631339453286,80.0,COLCHA QUEEN+P.TRAV 3PC SIENA     BR,"K - CAMA, MESA E BANHO",32292.645
406960,-0.20795805314696722,75.0,PRATELEIRA P/QUADRO MDF 45CM 187  BR,O - MOVEIS,7792.89
479113,-0.2078548046059223,108.0,TOALHA JG COSMOP.4PC   OFWH/TC 7285,"K - CAMA, MESA E BANHO",47621.7105
393104,-0.20735248766677028,19.0,"REVEST.A 10X20 PARIS LILAC    0,37M2",C - PISOS E REVESTIMENTOS,12008.57385
432402,-0.20707195981116597,93.0,CANECA CER.280ML DALAS     RS 101416,B - UTILIDADES DOMESTICAS,41924.9775
444397,-0.20687925594882994,15.0,LIQUID.12V 1000W      LIQ415 BR M220,D - ELETROS,6358.17
481511,-0.20680640522016971,93.0,SUPORTE XICARA CAFE          CR 0021,B - UTILIDADES DOMESTICAS,10675.455
464493,-0.20677846099265315,104.0,TRAVESS.050X070 BEM VIVER SUP. FIRME,"K - CAMA, MESA E BANHO",1571732.3442749116
466354,-0.20650427187505757,100.0,TOALHA BNH CELINE BG            1534,"K - CAMA, MESA E BANHO",98416.2865
353719,-0.20649468978519264,132.0,TAPETE BANH.PLS 61X36CM J-6136 AZ,U - METAIS E ACESSORIOS,40315.905
488492,-0.20639662033722594,15.0,CABECEIRA CASAL COLUMBIA      NT/OFF,O - MOVEIS,33849.69
472875,-0.20630557145799336,77.0,POTE MANTIMENTO VID.1L      POTE-135,B - UTILIDADES DOMESTICAS,7180.005
189790,-0.20623263198189465,40.0,FOGAO INDL.6B AP C/PE           VAP6,N - INDUSTRIAL E NEGOCIOS,87071.46
472634,-0.20532811692466385,29.0,APARADOR SALA 0.91 DENVER         NT,O - MOVEIS,50100.435
482634,-0.20531998160652207,25.0,APARADOR SALA 1.20 DEMADERO      OFF,O - MOVEIS,34398.42
117120,-0.20457483047929306,64.0,"ABRACAD.NYL. 3,6X300MM BR      100UN",E - MATERIAIS ELETRICOS,28512.925
451944,-0.20396222173443357,157.0,BACIA PLS 11.0L              RS 3079,B - UTILIDADES DOMESTICAS,52966.5885
457183,-0.2039583966656387,135.0,TOALHA RST SOLARE          OFFWH 403,"K - CAMA, MESA E BANHO",67483.1955
450470,-0.20374939064495592,196.0,MESA LAT. 0.45X0.30 MDF        BR/DO,O - MOVEIS,364663.54400000005
445897,-0.2037378993785858,65.0,SPOT LED TRILHO BR   9W      NE MBIV,I - ILUMINACAO,25888.695
464139,-0.20372748637597676,124.0,COLCHA SOLTE+P.TRAV 2PC STUDIO SORT2,"K - CAMA, MESA E BANHO",71689.275
275674,-0.2036837860983982,68.0,TIGELA CER.CEREAL 600ML AZ E01B-0824,B - UTILIDADES DOMESTICAS,127874.61839164335
427189,-0.20271717891621108,134.0,PISO FELP.CHEVRON 60X50     VH  391,"K - CAMA, MESA E BANHO",32863.0785
471280,-0.20202910928908016,39.0,XICARA CAFE CER.90ML C/P 4PC   16493,B - UTILIDADES DOMESTICAS,4472.895
452120,-0.2018646206570285,24.0,FRITAD.ELET.4L AFN-40-BI     PT M127,D - ELETROS,147683.9385
474777,-0.20118176909961,70.0,CORTINA 300X170 C.LUZ    BLEND/TAUPE,V - DECORACAO,110269.9605
202149,-0.20104984644743393,65.0,CUBA LOC.APOIO 35CM RED.R1      PT02,W - LOUCAS E PIAS,40461.75
470176,-0.20087785792496343,105.0,LAV.ROUPA 13.0KG BWK13AB     BR M220,D - ELETROS,8685360.032913849
480406,-0.20081446675979106,39.0,LUSTRE LED 135W AM   PT LP-900P 6121,I - ILUMINACAO,58848.51000000001
439716,-0.200535380808526,84.0,LENCOL SOLTE COLORE LISO S/ELAS SORT,"K - CAMA, MESA E BANHO",17844.015
440874,-0.20048586521952155,67.0,"REVEST.A 45X90 FORME NERO     2,00M2",C - PISOS E REVESTIMENTOS,93791.46
459751,-0.20048286289837156,32.0,COOKTOP 2B ELET. VITR  73474 PT 220V,D - ELETROS,79370.7705
417598,-0.20028892997858386,78.0,BISNAGA PLS 210ML  ALCOOL GEL SR2326,B - UTILIDADES DOMESTICAS,1379.4060000000002
464205,-0.2002214199920552,99.0,TOALHA BNH BELLA          GOIABA 340,"K - CAMA, MESA E BANHO",20718.915
488156,-0.20013819472665265,62.0,BACIA PLS 5.5L               RS 3079,B - UTILIDADES DOMESTICAS,12493.3725
417900,-0.1999754639003136,152.0,PAPELEIRA PISO 3ROLOS        PT 0008,U - METAIS E ACESSORIOS,54300.12
167486,-0.1998458188970348,82.0,COLUNA SUSP.FIT/LIFE      66202 BR01,W - LOUCAS E PIAS,67216.233
406821,-0.19974680123579025,165.0,NICHO 0.25X0.09 MDF KIT 3PC       PT,O - MOVEIS,71609.68500000001
307183,-0.1997134817533811,66.0,ARAND.VID.MEIA LUA 25CM     CL725ABN,I - ILUMINACAO,22904.049
434316,-0.19961469167624457,98.0,ESCORREDOR PRATO IX 16P.    2104/491,B - UTILIDADES DOMESTICAS,220340.127
475696,-0.19951084796145035,100.0,PANO COPA P/BORDAR GALINHA   3874576,"K - CAMA, MESA E BANHO",28151.445
476812,-0.19927122137906858,50.0,FORNO ELET.42L         FR-42 BR M220,D - ELETROS,110335.1655
159287,-0.1986208233030247,106.0,"MOTOSERRA GAS.1,3KW MS170 S30CM 0227",M - MAQUINAS E MOTORES,618889.0155
472860,-0.19840592541947116,80.0,GARFO FONDUE IX 06PC     PT CJGA-005,B - UTILIDADES DOMESTICAS,4834.116
348063,-0.19837558856178963,28.0,BICAMA SOLT.C/AUX.LAIS   BR 60010029,O - MOVEIS,46773.405
467770,-0.1982580714700402,114.0,COND.SPLIT 9000 COND.S3UQ09 INV. 141,D - ELETROS,9956997.147169793
462841,-0.19810279873423292,133.0,DISJ.TRIP.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,27661.515
46050,-0.19800558894951184,146.0,ESMERILHA.ANG 4.1/2 820W   G720 M220,F - FERRAMENTAS,825951.02775
470749,-0.19797057912831154,45.0,COND.SPLIT 9000 COND.GWC09   INV.167,D - ELETROS,1284803.6082938418
457644,-0.1978043100783799,96.0,SPOT LED TRILHO BR  12W      BR MBIV,I - ILUMINACAO,37727.865000000005
483425,-0.19776197890455752,86.0,ESCORREDOR PRATO CROM.6P   BR DL2270,B - UTILIDADES DOMESTICAS,18498.788
474198,-0.19761477223077792,48.0,P.SABONETE CER. 340ML       BR 17963,U - METAIS E ACESSORIOS,6253.674
473547,-0.1975630843804577,119.0,COPO ROCKS VID.300ML 03PC       1516,B - UTILIDADES DOMESTICAS,12198.9
459317,-0.19724278980095933,118.0,TRAVESSA VID. QUAD. 750ML        001,B - UTILIDADES DOMESTICAS,13880.685000000001
450951,-0.19711367809404418,53.0,ESTANTE HOME 2.00X1.86        AMD/CH,O - MOVEIS,126687.54000000001
332011,-0.19695227823054176,138.0,PANO COPA PRATA HAPPY KITCHEN  19426,"K - CAMA, MESA E BANHO",32307.198000000004
475539,-0.1969505748002017,150.0,TOALHA BNH COSMOPOLITAN   TELHA 7285,"K - CAMA, MESA E BANHO",33305.8845
447372,-0.19691204845853963,22.0,BALCAO COZ.1.20 1P/4G      GRF001524,O - MOVEIS,29111.145000000004
477805,-0.19689935027605687,43.0,PRATO BOLO CRISTAL RED.31CM C/P  035,B - UTILIDADES DOMESTICAS,15416.835000000001
474095,-0.1968404355548682,157.0,OLEO LUBR.SINT.HAV.      SP 5W30 1LT,A - AUTOMOTIVO,494764.17125
466822,-0.19636233100321868,152.0,TOALHA BNH COSMOPOLITAN VD MUSG 1178,"K - CAMA, MESA E BANHO",37779.21
420163,-0.19564950243273793,24.0,LAV.ROUPA 11KG DIG LES11     BR M127,D - ELETROS,658741.6395
454309,-0.19554310973050923,126.0,REFLETOR LED AL.30W          5540 BR,I - ILUMINACAO,51305.1315
464039,-0.1954739806332377,30.0,FRIGOBAR 67L MDRD108FGA011   BR M127,D - ELETROS,70358.05350000001
433282,-0.1953990971980272,94.0,FACA MESA (AV) ELEMENTOS   BR 301111,B - UTILIDADES DOMESTICAS,16768.5105
371732,-0.1952438207182058,8.0,JANE.AL 2F TROP. A100XL080    VC NAT,"G - PORTAS, JANELAS E FECHADURAS",2391.48
343153,-0.1952312794206931,42.0,EXAUSTOR AMB.BANH.EXB 150MM  BR M127,D - ELETROS,80195.43
406927,-0.1950722144460164,51.0,LUMI.LED EMB.BALIZ.  1W SOLO AM MBIV,I - ILUMINACAO,20695.983
466715,-0.19504685058429616,119.0,PORTA-ESCOVA ACR.C/T       BG PEG722,U - METAIS E ACESSORIOS,12817.4445
443790,-0.1949619713601142,109.0,"TINT.ACR.SELPIN.GES FC 18,0L BR.NEVE",S - TINTAS E QUIMICOS,133537.635
469475,-0.19485989791683497,112.0,QUEIJEIRA CRIST.20CM C/T        4982,B - UTILIDADES DOMESTICAS,29309.322000000004
