CODIGO,DESCRICAO,NIVEL_1,estoque_parado_total,lojas_com_estoque_parado,receita,qtd_vendida
450691,COPO CERVEJA VID. 300ML         0370,B - UTILIDADES DOMESTICAS,259.0,8,4163.019,341.0
393100,"REVEST.A 10X20 PARIS CHARB    0,37M2",C - PISOS E REVESTIMENTOS,258.63,3,26211.8619,226.07
442528,"PORCEL.A 60X120 EPO.PULPIS CRE1,44M2",C - PISOS E REVESTIMENTOS,257.76,4,35492.9904,218.88
454309,REFLETOR LED AL.30W          5540 BR,I - ILUMINACAO,257.0,6,51305.1315,1140.0
180208,INT.SPL CJ.1S+1T 2P 10A  615074 PLUS,E - MATERIAIS ELETRICOS,257.0,2,42579.495,686.0
360931,"FONTE P/LED 12V 1,5 A 15W IP20  MBIV",I - ILUMINACAO,256.0,8,25020.345,261.0
341888,"REVEST.A 30X60 PAST.BOSSA MAR 2,37M2",C - PISOS E REVESTIMENTOS,253.59,3,259571.4534,5405.97
441065,"CER.A 10X10 SHUN HD10010   P4 1,44M2",C - PISOS E REVESTIMENTOS,252.0,6,20199.76056,244.8
427952,LUMI.JARDIM SOLAR ESPETO SPOT VD 579,I - ILUMINACAO,251.0,4,55003.44500000001,788.0
444044,"PORCEL.C 120X120 ESM.ONIX CRIS1,44M2",C - PISOS E REVESTIMENTOS,247.68,1,27167.616,233.28
457188,TOALHA RST SOLARE         DENIN 2201,"K - CAMA, MESA E BANHO",247.0,2,36485.82525,1914.0
405731,"REVEST.A 33X62 SPICE FOG.HD RT1,84M2",C - PISOS E REVESTIMENTOS,246.56,6,12141.654,266.8
423032,"CER.A 15X90 IBERICA DES.MAT.RT1,61M2",C - PISOS E REVESTIMENTOS,246.33,5,13226.100090000002,199.64
214841,INT.SPL MOD 1M S/TAMPA SL4001/0FLLIG,E - MATERIAIS ELETRICOS,246.0,4,48598.515,1687.0
392069,ESCORREDOR PRATO PLS        CZ 10848,B - UTILIDADES DOMESTICAS,245.0,3,120762.243,2383.0
419777,TORNEIRA LAVA.MESA B.BAIX.  C77   PT,U - METAIS E ACESSORIOS,245.0,6,100780.05,287.0
428357,MAO FRANCESA ACO 35CM FORTE       PT,Q - BASICOS CONSTRUCAO,245.0,4,40497.765,2447.0
225465,CHAVE FEN. RELOJOEIRO JG06      9528,F - FERRAMENTAS,244.0,7,7952.91,228.0
471411,SAIA BOX P/COLCHAO SOLTE CLEAN    BR,"K - CAMA, MESA E BANHO",244.0,9,17602.515000000003,257.0
454305,REFLETOR LED AL.10W          IP65 BR,I - ILUMINACAO,243.0,3,15276.3345,556.0
427058,TOALHA VISITA P/B MELINA  NAT3328181,"K - CAMA, MESA E BANHO",241.0,8,10925.355,449.0
380500,VENT.PAR.50CM OSC.ACO    PR 54  M220,D - ELETROS,240.0,3,1874204.867221368,7616.0
444980,TOALHA PRAIA 80X160 IBIZA BR/AZ 1460,"K - CAMA, MESA E BANHO",240.0,3,199330.005,1735.0
407574,CESTA ORG. PLS 19X13CM        BR 822,B - UTILIDADES DOMESTICAS,240.0,5,16130.70375,1051.0
473252,PETISQUEIRA BAMBU C/ 7DIV.      6088,B - UTILIDADES DOMESTICAS,240.0,1,46320.68,1994.0
446581,FERTILIZANTE FARINHA OSSO 1KG    020,J - JARDINAGEM,239.0,8,10115.385,323.0
461150,REFRIG. 2P 400L FF BRM54JBB  BR M220,D - ELETROS,239.0,2,2880852.340625,807.0
431328,"PORCEL.A 60X120 NAT.BLANC CARM1,43M2",C - PISOS E REVESTIMENTOS,238.81,6,28966.3374,200.2
399335,ORGANIZADOR PRATOS 2 PRAT.   BR 0146,B - UTILIDADES DOMESTICAS,238.0,4,151424.04375,1517.0
165969,JUNCAO ESGOTO REDUCAO   100MM X 50MM,H - TUBOS E CONEXOES,237.0,3,12432.945,816.0
446540,CESTA ORG. PLS 14X19CM       CZ 0126,B - UTILIDADES DOMESTICAS,237.0,1,22638.1635,3578.0
469132,FOGAO PISO 4B          FE4GP PT MBIV,D - ELETROS,237.0,4,545363.868,278.0
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,237.0,4,57432.515,2476.0
374656,PERSIANA ROLO 140X170 SOLAR BG 50A08,V - DECORACAO,236.0,9,88299.855,286.0
433498,PANO COPA PRATA DOCURA         26180,"K - CAMA, MESA E BANHO",235.0,2,45541.49775,3796.0
462810,DISJ.BIPO.C DIN 40A        GII-C040A,E - MATERIAIS ELETRICOS,234.0,1,125816.985,2475.0
422797,LAV.ROUPA 10.0KG     ML81 PT    M220,D - ELETROS,234.0,4,188378.925,249.0
446069,"PORCEL.A 90X180 EPO.CALA.ORO  3,20M2",C - PISOS E REVESTIMENTOS,233.6,5,112174.608,387.2
356981,"REVEST.A 30X90 CUBIC BLACK AC 1,62M2",C - PISOS E REVESTIMENTOS,233.28,7,26577.121410000003,278.64000000000004
437168,FRIGIDEIRA AL/CER.28CM          4905,B - UTILIDADES DOMESTICAS,233.0,8,27323.9715,238.0
389289,"PORCEL.A 84X84 ESM.CIMENTO AC 1,41M2",C - PISOS E REVESTIMENTOS,232.65,6,13257.8775,141.0
165444,UNIAO SOLDAVEL                  60MM,H - TUBOS E CONEXOES,232.0,2,34199.3085,336.0
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,232.0,2,71247.3335,6733.0
464240,PISO JACQUARD LOFT 60X50 CAMURCA 854,"K - CAMA, MESA E BANHO",230.0,6,5425.455,289.0
464500,DUCHA QUADRATTA ELET  7700W M220  BR,U - METAIS E ACESSORIOS,229.0,6,32134.095,228.0
427632,LUSTRE MAD.  JUST           VP92-NAT,I - ILUMINACAO,227.0,8,115844.589,444.0
453457,FERRO PASSAR VAP. F-53    AZ/PT M220,D - ELETROS,227.0,5,55631.5095,306.0
444587,OLEO LUBR.SINT.HAV.      SP 0W20 1LT,A - AUTOMOTIVO,225.0,1,106118.11000000002,1682.0
460257,TACA AGUA/VINHO CRISTAL.500ML   2845,B - UTILIDADES DOMESTICAS,225.0,7,7397.46,188.0
456302,PANELA WOK ANTIAD. 24CM  CZ 7014/372,B - UTILIDADES DOMESTICAS,224.0,8,17314.615500000004,227.0
451504,MESA SALA 1.30X0.78 AURORA    NT/OFF,O - MOVEIS,222.0,2,356474.181,703.0
467627,MESA PLS INF ADOLETA              AZ,"L - INFANTIL, LAZER E PETS",220.0,8,24514.77,276.0
366231,MESA ESCR.1.37X1.38 2G         BR/AM,O - MOVEIS,220.0,9,123718.203,251.0
467625,POLTRONA PLS INFANTIL EST         AZ,"L - INFANTIL, LAZER E PETS",220.0,6,21548.31,488.0
429482,PLACA 4X2 2PST.            LGP22 POP,E - MATERIAIS ELETRICOS,220.0,1,28520.4255,5587.0
461514,COPO PLS 500ML C/T          RS 13152,B - UTILIDADES DOMESTICAS,220.0,4,11042.346,898.0
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,218.0,6,14863.905,719.0
332011,PANO COPA PRATA HAPPY KITCHEN  19426,"K - CAMA, MESA E BANHO",218.0,1,32307.198000000004,2631.0
453327,FECH.DIG.EMB. BIO.            FDE101,"G - PORTAS, JANELAS E FECHADURAS",218.0,7,478285.0800000001,348.0
466908,LENCOL JG SOLTE DPL ATTUALE   SORT 3,"K - CAMA, MESA E BANHO",217.0,6,78097.74,581.0
403806,PRATO FUNDO CER.22CM GRECIA AE015108,B - UTILIDADES DOMESTICAS,217.0,6,8103.585,439.0
385797,BACIA KIT COMPL. CLEAN            BR,W - LOUCAS E PIAS,215.0,7,386113.77,298.0
33532,ANEL VEDACAO P/BACIA VEDANEL   UB001,W - LOUCAS E PIAS,214.0,5,12420.24,1072.0
464204,TOALHA BNH BELLA   CZ ESVERDEADO 760,"K - CAMA, MESA E BANHO",213.0,8,21578.7495,409.0
464205,TOALHA BNH BELLA          GOIABA 340,"K - CAMA, MESA E BANHO",211.0,7,20718.915,387.0
402994,SILICONE ACETICO TR VID/ALUM.   250G,S - TINTAS E QUIMICOS,207.0,5,38832.6225,1203.0
451698,"TINT.EMBORRACHADA PLS   3,6L BR.NEVE",S - TINTAS E QUIMICOS,207.0,3,260102.9865,2308.0
406512,VENT.TET.3P 2L         FENIX BR M220,D - ELETROS,205.0,1,939575.166275,3595.0
159342,PLUG FEMEA 2P   BR 10A        615803,E - MATERIAIS ELETRICOS,205.0,9,3792.495,232.0
119738,RESIST.DUCH.GOR.3T  5400W       M220,U - METAIS E ACESSORIOS,203.0,7,10986.255,319.0
90942,"TINT.ACR.DELANIL    FC  3,6L BR.NEVE",S - TINTAS E QUIMICOS,203.0,1,291957.75,2986.0
400421,MESA ESCR.1.37X1.38 2G           MEL,O - MOVEIS,202.0,9,123516.939,235.0
149054,INDICADOR VOLTAGEM EZ ALERT,F - FERRAMENTAS,201.0,8,39259.605,389.0
400420,MESA ESCR.1.20X0.76 1G/1P        MEL,O - MOVEIS,201.0,3,202358.247,636.0
380604,FECH.EX RM IXE 587/90E        MARINA,"G - PORTAS, JANELAS E FECHADURAS",201.0,8,68559.33,254.0
454907,LAMP.LED PAR20 7W  AM     3000K MBIV,I - ILUMINACAO,200.0,1,134999.039,7237.0
246706,PORTA-LAMP.FLUO.ANTIVIB.          88,I - ILUMINACAO,200.0,7,6545.595,592.0
464224,TOALHA RST BELLA   CZ ESVERDEADO 760,"K - CAMA, MESA E BANHO",199.0,6,10607.037,556.0
421980,PRATO SMES.PORC.23CM SOLEIL B. 89841,B - UTILIDADES DOMESTICAS,199.0,8,5581.905000000001,149.0
201240,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,199.0,1,580983.4315833333,5619.0
456650,COND.SPLIT 12000 EVAP.S4NW12 QF  116,D - ELETROS,198.0,5,830417.2653,514.0
456651,COND.SPLIT 12000 COND.S4UW12 QF  116,D - ELETROS,198.0,5,1100732.4362,514.0
467626,MESA PLS INF ADOLETA              RS,"L - INFANTIL, LAZER E PETS",198.0,7,25063.815,279.0
460618,CAPA P/CADEIRA MALHA LISA     AMEIXA,V - DECORACAO,198.0,3,26800.41,898.0
336768,ESMERILHA.ANG 4.1/2 700W 9002AL  127,F - FERRAMENTAS,197.0,2,59528.595,199.0
167932,COPO CALDINHO CER.90ML  BR C030-0801,B - UTILIDADES DOMESTICAS,197.0,8,2303.7525,181.0
454447,CAPA ALM.45X45 DIANA              VM,V - DECORACAO,196.0,7,4808.895,201.0
452299,REFLETOR LED AL.10W          5523 BR,I - ILUMINACAO,195.0,7,3965.535,123.0
472421,XICARA CAFE PORC.65ML C/P 6PC  20080,B - UTILIDADES DOMESTICAS,194.0,2,5750.115000000001,137.0
459317,TRAVESSA VID. QUAD. 750ML        001,B - UTILIDADES DOMESTICAS,194.0,4,13880.685,383.0
468069,VASO DEC MURANO 12X17CM LJ  69114010,V - DECORACAO,190.0,8,20810.895,201.0
468728,TABUA FRIOS 2PC QUEIJO      JGQJ-011,B - UTILIDADES DOMESTICAS,190.0,3,7665.3885,248.0
334173,"LAMP.LED  BULBO     5,0W AM E27 MBIV",I - ILUMINACAO,190.0,2,28457.94,1128.0
420253,CADEIRA FIBRA INF SOFIA           VM,"L - INFANTIL, LAZER E PETS",189.0,7,40450.41,215.0
466606,POLTRONA RECL VELUDO MADRI   BG 1100,O - MOVEIS,188.0,3,281657.04000000004,223.0
374682,PERSIANA ROLO 160X170  ZEBRA MR E001,V - DECORACAO,188.0,8,62273.694,188.0
466593,"LAMP.LED PAR30 9,8W AM          MBIV",I - ILUMINACAO,187.0,2,128375.625,3420.0
389286,"PORCEL.A 84X84 ESM.AREIA AC   1,41M2",C - PISOS E REVESTIMENTOS,184.70999999999998,5,11846.3688,138.17999999999998
430402,"PORCEL.A 60X120NAT.FILO BC TX.1,43M2",C - PISOS E REVESTIMENTOS,184.47,5,23289.165900000004,148.72
343684,ABRACAD.PLS P/TUBO 15 A 35MM,E - MATERIAIS ELETRICOS,184.0,5,813.5295000000001,196.0
446570,RACK TV 1.20X0.69 PARATY      CV/OFF,O - MOVEIS,184.0,7,82907.055,191.0
249010,FECH.EX RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",184.0,4,194329.968,902.0
463732,REFRIG. 2P 347L FF RT468MTA  BR M220,D - ELETROS,183.0,7,1182702.598,418.0
445809,"PORCEL.A 60X60 EBR.CHAMP.BR CE2,20M2",C - PISOS E REVESTIMENTOS,182.6,1,26628.756000000005,382.8
467031,LENCOL JG SOLTE PERCAL 200F  SORTIDO,"K - CAMA, MESA E BANHO",182.0,7,45948.735,294.0
238875,CANECA VID.130ML CAFE           0230,B - UTILIDADES DOMESTICAS,182.0,4,18328.821,886.0
441982,LUSTRE LED AL. 45W NE LP-017 DO 5190,I - ILUMINACAO,182.0,5,314700.288,619.0
331737,"LAMP.LED VELA CL 4,5W AM E14    MBIV",I - ILUMINACAO,181.0,7,8717.8245,164.0
458454,PLAFON MET/VID.      1XE27 URSO 0043,I - ILUMINACAO,181.0,8,3026.8245,124.0
354967,"PORCEL.A 60X60 ESM.NORD CEM.RT1,43M2",C - PISOS E REVESTIMENTOS,180.18,5,14842.08726,158.73
468307,LENCOL JG CASAL DPL CRYSTAL   RISQUE,"K - CAMA, MESA E BANHO",180.0,8,42194.670000000006,246.0
468862,TAPETE SALA 050X100           SONHOS,V - DECORACAO,179.0,7,10643.745,181.0
462038,"FRITAD.ELET    4,2L EY1158B1 PT M127",D - ELETROS,178.0,2,128101.743,300.0
127181,PORTA-GUARDANAPO CROMADO       ASA19,B - UTILIDADES DOMESTICAS,178.0,3,17194.065,1377.0
310134,FOGAO PISO 5B AGATA          5062 BR,D - ELETROS,178.0,5,501234.8215,457.0
263317,"TINT.ESM.DIAL.B.AGUA AC 0,9L BR.NEVE",S - TINTAS E QUIMICOS,178.0,2,109659.145,2711.0
166393,MARTELETE ROT/ROMP. 800W  HR2470 110,F - FERRAMENTAS,178.0,2,1679201.4715,1946.0
428358,MAO FRANCESA ACO 38CM FORTE       BR,Q - BASICOS CONSTRUCAO,178.0,2,75181.785,4063.0
465268,PANO COPA P/BORDAR VIGO         7141,"K - CAMA, MESA E BANHO",177.0,3,36858.78,1694.0
430060,"CER.A 80X80 HERITA.BEGE MATTE 1,92M2",C - PISOS E REVESTIMENTOS,176.64000000000001,4,11511.440640000004,163.2
469570,TACA AGUA/VINHO CRIST.800ML 2PC 4945,B - UTILIDADES DOMESTICAS,176.0,8,23371.782,215.0
289333,PORTA PVC SANF.070X210 EASY LOCK  BR,"G - PORTAS, JANELAS E FECHADURAS",176.0,6,77713.02,460.0
159287,"MOTOSERRA GAS.1,3KW MS170 S30CM 0227",M - MAQUINAS E MOTORES,176.0,7,618889.0155,497.0
403425,"FONTE P/LED 12V 5,0 A 60W IP20  MBIV",I - ILUMINACAO,176.0,5,43432.305,364.0
304277,PROLONGADOR P/ DUCHA HYDRA   516 3/4,J - JARDINAGEM,175.0,5,6712.86,528.0
445826,GARFO MESA IX JG 6PC            1825,B - UTILIDADES DOMESTICAS,175.0,8,2495.43,74.0
430404,"REVEST.A 30X90 URBAN.PARK.GRAY1,07M2",C - PISOS E REVESTIMENTOS,174.41,7,17549.11494,116.63
469359,COPO LONG VID.350ML 06PC       20500,B - UTILIDADES DOMESTICAS,174.0,6,50007.1005,540.0
419437,ARAND.LED PLS.   PT 3W QD   AM 18549,I - ILUMINACAO,173.0,1,205932.09000000003,3493.0
466373,RIPADO ENC.280X12 GOLD      01809 UN,C - PISOS E REVESTIMENTOS,173.0,4,27094.620000000003,176.0
468314,LENCOL JG CASAL DPL CRYSTAL   JARDIM,"K - CAMA, MESA E BANHO",173.0,8,31606.68,184.0
460647,POTE MANTIMENTO VID.800ML      29261,B - UTILIDADES DOMESTICAS,173.0,5,13766.3925,342.0
469453,JARRA/MORINGA VID.500ML         7774,B - UTILIDADES DOMESTICAS,172.0,5,18662.6055,614.0
457905,GARRAFA AGUA VID.1.0L C/T      WATER,B - UTILIDADES DOMESTICAS,172.0,7,5109.3,160.0
459552,COND.SPLIT 9000 EVAP. GWC09  INV.131,D - ELETROS,168.0,1,168156.98815000002,171.0
429484,TOM.CJ.TV                 LGC060 POP,E - MATERIAIS ELETRICOS,168.0,5,35572.845,1626.0
471329,XICARA CAFE PORC.75ML C/P      01298,B - UTILIDADES DOMESTICAS,168.0,2,1546.61325,163.0
459553,COND.SPLIT 9000 COND. GWC09  INV.131,D - ELETROS,168.0,1,307310.9099,170.0
418428,FOGAO PISO 4B VID.JADE GLASS 4091 PTMBIV,D - ELETROS,166.0,4,304307.38800000004,234.0
374666,PERSIANA ROLO 160X170  ZEBRA BR B102,V - DECORACAO,166.0,6,67412.625,207.0
468310,LENCOL JG CASAL DPL CRYSTAL   FLECHE,"K - CAMA, MESA E BANHO",166.0,8,34078.065,197.0
460562,XICARA CAFE CRIST.70ML C/P      2773,B - UTILIDADES DOMESTICAS,166.0,5,5016.69,242.0
449105,"REVEST.A 10X30 BELMAR WHITE BR1,02M2",C - PISOS E REVESTIMENTOS,165.24,4,22049.87652,217.26
445758,PRATO RASO PORC.28CM OSTERIA  116400,B - UTILIDADES DOMESTICAS,165.0,5,8596.245,151.0
441342,CAPA P/CADEIRA LISA      CABERNET 337,V - DECORACAO,165.0,4,17046.771,559.0
470560,LUSTRE LED 3EM1 36W  DO LP-700D 5815,I - ILUMINACAO,164.0,9,76238.82,156.0
276208,PROTETOR COLCHAO KING PROTEGE,"K - CAMA, MESA E BANHO",163.0,9,21220.815,179.0
46050,ESMERILHA.ANG 4.1/2 820W   G720 M220,F - FERRAMENTAS,163.0,3,825951.02775,2915.0
223996,VALV.PIA                   CR    VP2,U - METAIS E ACESSORIOS,163.0,2,19443.795,1336.0
384787,"CER.A 60X60 LONDINIA       P4 2,50M2",C - PISOS E REVESTIMENTOS,162.5,4,5635.087500000001,157.5
438788,"REVEST.A 10X20 BRK20130       2,00M2",C - PISOS E REVESTIMENTOS,162.0,4,7697.340000000001,132.0
347230,ABRACAD.PLS P/TUBO 40 A 75MM,E - MATERIAIS ELETRICOS,161.0,6,2332.6695,292.0
464202,TOALHA BNH BELLA       PETROLEO 2690,"K - CAMA, MESA E BANHO",161.0,6,26531.505,513.0
453174,PROTETOR COLCHAO SOLTE BR16506601001,"K - CAMA, MESA E BANHO",161.0,2,164417.47,1686.0
468306,LENCOL JG SOLTE DPL CRYSTAL   RISQUE,"K - CAMA, MESA E BANHO",161.0,8,23385.705,181.0
454888,"LAMP.LED MR16 7,0W AM GU10 3000K BIV",I - ILUMINACAO,160.0,1,203992.2675,13493.0
424373,"RIPADO ENC.CUMARU 280X5,5X1,6   02UN",C - PISOS E REVESTIMENTOS,159.0,7,42379.155,212.0
455732,ARAND.VID.ARIZONA    BR E27 20CM 1LP,I - ILUMINACAO,158.0,7,18780.09,364.0
194112,CESTA ORG. PLS 30X39CM      BR 10818,B - UTILIDADES DOMESTICAS,157.0,2,83261.745,2406.0
457163,TOALHA BANHAO SOLARE   VD MUSGO 1178,"K - CAMA, MESA E BANHO",157.0,2,125153.9625,2772.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,157.0,6,523588.842,366.0
464422,TAPETE ENTR. 040X060 BEM VINDO    CH,V - DECORACAO,157.0,5,8232.210000000001,258.0
412014,COLHER MESA IX/PLS BAMBU 6PC    7383,B - UTILIDADES DOMESTICAS,157.0,8,2954.175,90.0
452183,PLAFON CRISTAL RED. ROMA     PT 0003,I - ILUMINACAO,157.0,8,35437.815,152.0
432807,RACK TV 2.0X0.66 LEBLON       OFF/CV,O - MOVEIS,157.0,4,358672.475,442.0
386111,PAINEL LED EMB/SOB 12W BR QD.BR MBIV,I - ILUMINACAO,156.0,8,7348.32,146.0
419719,FORNO MICR.27L 1250W MS37R   PR M127,D - ELETROS,156.0,3,143838.345,167.0
399258,ALMOFADA 40X40 FUTTON    CZ ESC 4011,V - DECORACAO,156.0,6,14752.08,244.0
390651,CESTA ORG. PLS 30X39CM      RS 10818,B - UTILIDADES DOMESTICAS,156.0,4,38024.735,1123.0
446578,ADUBO ORG.  1KG             04.14.08,J - JARDINAGEM,155.0,7,7469.973,324.0
467585,FAQUEIRO IX  24PC HAVANA    66945017,B - UTILIDADES DOMESTICAS,155.0,2,494222.31075,2836.0
385804,BACIA KIT COMPL. LEVEL            BR,W - LOUCAS E PIAS,154.0,8,265294.302,198.0
403394,FITA LED 5M  IP20 10W/M  BR IR70 12V,I - ILUMINACAO,154.0,4,73305.54000000001,447.0
400419,MESA ESCR.0.95X0.76 1G           MEL,O - MOVEIS,153.0,7,60161.43,236.0
335575,CHUVEIRINHO P/DUCHA SOL BABY BR  258,U - METAIS E ACESSORIOS,153.0,7,13823.565,371.0
376446,GRELHA IX RED.ESGO.FECH.10CM CR22187,H - TUBOS E CONEXOES,152.0,4,94172.6415,656.0
469358,BALDE GELO VID PEGADOR 1L 02PC 35602,B - UTILIDADES DOMESTICAS,152.0,7,14185.552500000002,252.0
470746,COND.SPLIT 9000 EVAP. GWC09AAB   164,D - ELETROS,152.0,1,1429509.3747505776,1683.0
430659,FECH.DIG.SOB.                SL120PF,"G - PORTAS, JANELAS E FECHADURAS",151.0,7,42309.54,73.0
469135,FOGAO PISO 5B          FE5GP PT MBIV,D - ELETROS,151.0,7,922701.654,376.0
462808,DISJ.BIPO.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,151.0,4,103152.9275,2087.0
42762,LUMI.TARTARUGA GRD.SPL     56158/010,I - ILUMINACAO,150.0,7,29919.792,145.0
390649,CESTA ORG. PLS 30X39CM      CZ 10818,B - UTILIDADES DOMESTICAS,149.0,2,68908.035,1993.0
422581,COOKTOP 4B GAS         PT KE4GP MBIV,D - ELETROS,148.0,3,282815.6205,423.0
464203,TOALHA BNH BELLA  CZ OPALESCENTE 775,"K - CAMA, MESA E BANHO",148.0,7,17813.019,334.0
451069,CANECA PLS 350ML            CH D 110,B - UTILIDADES DOMESTICAS,147.0,4,5622.067500000001,778.0
439714,FURAD.3/8 IMP. 05BRC+CX  TM500CB 110,F - FERRAMENTAS,147.0,2,41262.06,155.0
220211,SILICONE ACETICO ALTA TEMP.VM    50G,S - TINTAS E QUIMICOS,146.0,4,7450.3275,487.0
439715,FURAD.3/8 IMP. 05BRC+CX  TM500CB 220,F - FERRAMENTAS,146.0,5,94350.06,294.0
469263,BALCAO COZ.1.20 3P/1G   CAS/OFF 1705,O - MOVEIS,145.0,8,69262.935,147.0
461389,COLCHA QUEEN+P.TRAV 3PC JASMINE AZ.C,"K - CAMA, MESA E BANHO",145.0,5,41164.62,290.0
432459,CANECA CER.280ML           BR 075983,B - UTILIDADES DOMESTICAS,145.0,7,1505.5635,111.0
409419,MESA SALA 1.10 RED C/VD      CAT/OFF,O - MOVEIS,144.0,6,309740.949,307.0
443237,FECH.DIG.EMB.CART.BIO.WF IP65 FDE300,"G - PORTAS, JANELAS E FECHADURAS",144.0,6,630556.5735,357.0
202481,CUBA LOC.SEMI-EN.QUAD.BASIC Q2  BR01,W - LOUCAS E PIAS,144.0,3,422375.5305,565.0
419438,ARAND.LED PSL.   PT 3W QD   BR 18550,I - ILUMINACAO,144.0,4,70776.93000000001,1023.0
468256,LENCOL JG SOLTE DPL DIAMANTE   CALME,"K - CAMA, MESA E BANHO",144.0,8,27865.005,169.0
468260,LENCOL JG SOLTE DPL DIAMANTE   ECHES,"K - CAMA, MESA E BANHO",143.0,8,27807.99,172.0
467349,ARARA ROUPEIRO MET. 1.58     PT 0012,O - MOVEIS,142.0,6,78388.9155,603.0
249013,FECH.WC RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",142.0,5,109404.183,585.0
440965,"PORCEL.A 120X120 ESM.NEW Y.GR 2,88M2",C - PISOS E REVESTIMENTOS,141.12,2,17490.816000000003,103.68
349504,"PORCEL.A 19X90,2 RESERV.NA.MA 1,03M2",C - PISOS E REVESTIMENTOS,141.11,6,13001.10084,144.20000000000002
288516,DUCHA SMART MT.   6400W         M220,U - METAIS E ACESSORIOS,141.0,6,40237.68000000001,238.0
452423,POTE PLS 2.3L HERM.         CH OB700,B - UTILIDADES DOMESTICAS,141.0,3,40074.594000000005,986.0
374210,DESLIZANTE P/TRILHO CORTINA  10UN BR,V - DECORACAO,141.0,2,21493.437,3994.0
465858,TOALHA BNH HANNAH 77X150 VD     1158,"K - CAMA, MESA E BANHO",141.0,5,25153.695,221.0
429486,TOM.MOD.TV                 LG060 POP,E - MATERIAIS ELETRICOS,140.0,3,5357.205,299.0
459029,BUFFET 1.37X1.14 2P LENA      OFF/NT,O - MOVEIS,140.0,6,265273.575,240.0
451506,BANCO MDF 1.30                NT/OFF,O - MOVEIS,139.0,4,129516.884,465.0
461383,COLCHA CASAL+P.TRAV 3PC JASMINE AZ.C,"K - CAMA, MESA E BANHO",139.0,4,42638.61,361.0
468298,LENCOL JG SOLTE DPL CRYSTAL   LIGNES,"K - CAMA, MESA E BANHO",138.0,8,19066.11,148.0
450220,CADEIRA FIBRA NADIA               MO,O - MOVEIS,138.0,8,28936.2465,162.0
297587,"PORCEL.A 82X82 EPO.CALACATA CR2,00M2",C - PISOS E REVESTIMENTOS,138.0,5,11369.988,128.0
458453,LUSTRE PLS.SIDES AM 1LP    140270000,I - ILUMINACAO,136.0,7,6911.1,275.0
467732,P.DETERGENTE PLS             BR 0007,B - UTILIDADES DOMESTICAS,136.0,4,11793.138,726.0
468593,TRAVESSA PORC.RED.23CM      PCLN-007,B - UTILIDADES DOMESTICAS,136.0,6,20390.16,348.0
429481,PLACA 4X2 1PST.            LGP21 POP,E - MATERIAIS ELETRICOS,136.0,3,31230.822000000004,6222.0
450067,CAFET.CAPS. G1     LOV BASIC VM 220V,D - ELETROS,135.0,2,365730.6345,961.0
371143,LIQUID.15V 1000W        LN54 VM M220,D - ELETROS,134.0,4,77678.9055,269.0
422583,COOKTOP 5B GAS       PT  KE5GP  MBIV,D - ELETROS,134.0,2,170342.24550000002,198.0
415705,LIXEIRA BASC.PLS 5.0L      BR LX 655,B - UTILIDADES DOMESTICAS,134.0,4,30066.645000000004,451.0
458852,LENCOL JG SOLTE ESSENCIALE    SORT.1,"K - CAMA, MESA E BANHO",134.0,5,69947.7135,643.0
457903,GARRAFA AGUA VID.1.0L C/T     PEIXES,B - UTILIDADES DOMESTICAS,133.0,6,2795.94,132.0
466752,ARGOLA-GUARDANAPO METAL 4PC PR 56100,B - UTILIDADES DOMESTICAS,132.0,8,9047.5245,124.0
439716,LENCOL SOLTE COLORE LISO S/ELAS SORT,"K - CAMA, MESA E BANHO",132.0,7,17844.015,307.0
439366,PRATO RASO CER.28CM         7514-101,B - UTILIDADES DOMESTICAS,132.0,5,4515.945,134.0
438180,MESA ESCR.1.38X1.38 2G      CHUMBO,O - MOVEIS,132.0,5,107605.848,226.0
406927,LUMI.LED EMB.BALIZ.  1W SOLO AM MBIV,I - ILUMINACAO,131.0,3,20695.983,377.0
463795,CESTO ROUPA PLS 47.0L       RS CO570,B - UTILIDADES DOMESTICAS,129.0,4,40499.046,351.0
452171,LUSTRE PLS.SIDES PT 1LP    140270003,I - ILUMINACAO,128.0,5,20941.8825,580.0
461358,COLCHA CASAL+P.TRAV 3PC JASMINE   CQ,"K - CAMA, MESA E BANHO",128.0,3,68103.3255,556.0
453433,BUFFET 1.64X0.77 3P NOGUEIRA     OFF,O - MOVEIS,128.0,7,103132.575,137.0
462812,DISJ.BIPO.C DIN  63A       GII-C063A,E - MATERIAIS ELETRICOS,127.0,6,69625.29,1352.0
461073,ESPATULA BOLO IX ZOE          ATS08P,B - UTILIDADES DOMESTICAS,127.0,3,10452.855,929.0
