CODIGO,DESCRICAO,NIVEL_1,qtd_vendida,receita,qtd_transacoes,lojas_distintas
479111,TOALHA JG COSMOP. 4PC   OFWH/VD 1178,"K - CAMA, MESA E BANHO",380.0,65741.235,338,9
467131,FACA JG 5PC CROSS        VM 2556/376,B - UTILIDADES DOMESTICAS,937.0,65678.445,746,9
447055,SPOT EMB. PLS  PAR20  2L BR  RECUADO,I - ILUMINACAO,626.0,65635.815,211,8
464728,ARMARIO AEREO 1.20 1P      BR 500656,O - MOVEIS,89.0,65632.98,81,8
439243,LIQUID.5V 1200W    RI2240/91 PT M127,D - ELETROS,187.0,65610.573,164,3
466741,GUARDANAPO TEC.04UN         BR 48302,B - UTILIDADES DOMESTICAS,1561.0,65601.452,765,9
464396,SACO LIXO 100L ROLO       PT/25 4886,N - INDUSTRIAL E NEGOCIOS,3097.0,65560.88,1294,9
423726,DEPURAD.4B 60CM        DE60X IX M220,D - ELETROS,83.0,65421.216,78,7
410926,SUPORTE XICARA CAFE          PT 0088,B - UTILIDADES DOMESTICAS,2673.0,65375.310000000005,1542,9
459031,BELICHE MDF 1.47X1.97         NT/OFF,O - MOVEIS,60.0,65250.255000000005,53,6
395171,"REVEST.A 33,5X60 FORMA FEND.BR2,21M2",C - PISOS E REVESTIMENTOS,1078.48,65192.56789500001,65,8
467999,BANQUETA PLS ICARAI               VD,O - MOVEIS,1781.0,65189.131,727,9
392031,TUBO ELETR.PVC      CZ    3/4     3M,E - MATERIAIS ELETRICOS,1716.0,65094.9915,491,9
467902,COLCHA KING+P.TRAV 3PC MILAO  SORT.7,"K - CAMA, MESA E BANHO",392.0,64941.135,311,9
467102,"TINT.ACR.TQ.LUZ  BD SB  3,6L BR.NEVE",S - TINTAS E QUIMICOS,312.0,64906.233,236,9
467730,P.DETERGENTE PLS 500ML      CZ 17008,B - UTILIDADES DOMESTICAS,3807.0,64645.2975,2012,9
474541,TOALHA BNH JACQUARD TRENTO        AZ,"K - CAMA, MESA E BANHO",1126.0,64606.804500000006,678,9
476719,TOALHA BANHAO OLIMPO         BR 1011,"K - CAMA, MESA E BANHO",644.0,64547.595,332,9
478045,MESA LAT 0.76X0.66 CLASSIC        NT,O - MOVEIS,189.0,64369.725,171,10
438880,ARMARIO AEREO 0.80 1P        FRJ/OFW,O - MOVEIS,197.0,64351.35,141,11
385312,FITA EMPACOTAMENTO 45MMX45M  MR 9181,S - TINTAS E QUIMICOS,3484.0,64330.41,1658,9
300810,RESIST.OPTIMA         5500W 102 M127,U - METAIS E ACESSORIOS,1167.0,64285.165,398,3
346234,FURAD.1/2 VVR       600W  SDH600 220,F - FERRAMENTAS,161.0,64230.915,147,8
325932,"PORCEL.A 90X90ESM.MONT BLAN.AC1,63M2",C - PISOS E REVESTIMENTOS,505.3,64148.50900500001,47,6
480840,CORTINA 240X170 CORDOBA           CZ,V - DECORACAO,743.0,64146.810000000005,494,9
447274,ARAND.LED AL.     10W LA600D DO 5296,I - ILUMINACAO,165.0,63983.64,110,8
479558,"REVEST.A 45X90 RIPA MARM.NERO 2,00M2",C - PISOS E REVESTIMENTOS,604.0,63932.19,86,10
463064,COOKTOP 4B GAS VID.   62936  BR MBIV,D - ELETROS,48.0,63893.361000000004,46,11
346615,OLEO LUBR.SINT.HAV.      SN 0W20 1LT,A - AUTOMOTIVO,1095.0,63892.605,267,7
445817,"PORCEL.A 60X60 EBR.LUMINUS RT 2,20M2",C - PISOS E REVESTIMENTOS,992.2,63868.959,54,3
446287,"PORCEL.A 90X90 ESM.LIGHT M.WH1,60M2",C - PISOS E REVESTIMENTOS,587.2,63748.7088,42,6
467399,TOALHA JG 2PC LOLLIPOP       VD 1191,"K - CAMA, MESA E BANHO",460.0,63746.23500000001,359,9
484892,QUADRO DEC 70X1.00             18250,V - DECORACAO,223.0,63391.818,192,9
468712,PISO S/ANTID. BASIC 50X70   OFFW 403,"K - CAMA, MESA E BANHO",3798.0,63165.305,895,9
480256,FITA LED 5M  IP20 12W/M  AM IR80 12V,I - ILUMINACAO,200.0,63152.775,102,7
468000,BANQUETA PLS ICARAI               AZ,O - MOVEIS,1724.0,63067.567500000005,631,9
479618,"REVEST.A 7X26 ANGRA OFF WH MES1,01M2",C - PISOS E REVESTIMENTOS,467.63,62966.339100000005,51,3
333503,"PORCEL.A 83X83 ESM.CALACA.SATI2,10M2",C - PISOS E REVESTIMENTOS,711.9,62417.221650000014,31,7
437876,"CER.A 15X90 FAIA NATURAL MT.RT1,61M2",C - PISOS E REVESTIMENTOS,890.33,62364.28621500001,88,6
374682,PERSIANA ROLO 160X170  ZEBRA MR E001,V - DECORACAO,188.0,62273.693999999996,147,9
467899,COLCHA SOLTE+P.TRAV 2PC MILAO SORT.7,"K - CAMA, MESA E BANHO",631.0,62154.0885,406,9
403571,PRATELEIRA 0.45X0.10 MDF/ACO  FD/MAD,O - MOVEIS,1146.0,62020.6125,699,9
471794,REFLETOR LED AL.20W          5952 VD,I - ILUMINACAO,2108.0,62005.44,766,9
468716,PISO S/ANTID. BASIC 50X70 PETRO 2025,"K - CAMA, MESA E BANHO",3803.0,61975.8125,1269,9
453196,ADEGA 0.90X0.80 6 GARRAFAS       OFF,O - MOVEIS,132.0,61930.784999999996,125,11
443569,ARMARIO AEREO CANTO 0.93         FRJ,O - MOVEIS,116.0,61862.534999999996,107,10
301159,DUCHA TURB.OPTIMA 7700W 499     M220,U - METAIS E ACESSORIOS,150.0,61748.40000000001,127,8
451882,MESA ESCR.1.35X0.75            PT/CV,O - MOVEIS,115.0,61551.315,104,11
460477,RODAPE CLA.10CM    FRIS/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,624.0,61534.83,106,4
427078,INVERS.SOLDA DIGIT RIV 122      MBIV,M - MAQUINAS E MOTORES,79.0,61396.5555,75,8
473217,PORTA-BOLO VID. 24CM C/TP       1720,B - UTILIDADES DOMESTICAS,1013.0,61340.391,708,9
479612,"PORCEL.A 60X60 ESM.WOODSTY.EXT1,80M2",C - PISOS E REVESTIMENTOS,966.6,61191.774000000005,73,2
485637,"PORCEL.C 74X74 ESM.KHAL.WH EXT1,62M2",C - PISOS E REVESTIMENTOS,889.38,61155.542700000005,33,2
422017,CERVEJEIRA 1P BCA10P1        PT M127,D - ELETROS,23.0,61075.885500000004,23,3
456166,PANELA PRESSAO ANTIAD.4.5L  VM 09741,B - UTILIDADES DOMESTICAS,279.0,60917.6505,248,9
152965,MESA PLS RET IPORANGA             BR,O - MOVEIS,79.0,60841.0845,71,10
298476,BACIA SNT.AZALEA PLUS      9130 BR01,W - LOUCAS E PIAS,130.0,60771.58500000001,107,9
466620,RODAPE TEC 10CM    FRIS/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,649.0,60684.015,121,8
355575,"PORCEL.A 26X106 ESM.AROSA     2,00M2",C - PISOS E REVESTIMENTOS,706.0,60464.04000000001,60,7
445895,TRILHO LED KIT 3 SPOT NE  9W BR MBIV,I - ILUMINACAO,221.0,60436.95,169,6
400419,MESA ESCR.0.95X0.76 1G           MEL,O - MOVEIS,236.0,60161.43,210,11
464518,CUBA LOC.APOIO C/MESA D3        BEGE,W - LOUCAS E PIAS,80.0,60132.555,64,9
467114,TOALHA JG 2PC PRIMAVERA C/CINTA   RS,"K - CAMA, MESA E BANHO",693.0,60128.775,436,9
476328,TOALHEIRO DUPLO C/ADESIVO     PT 264,U - METAIS E ACESSORIOS,682.0,59757.3375,526,9
462842,DISJ.TRIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,996.0,59648.82,700,9
336768,ESMERILHA.ANG 4.1/2 700W 9002AL  127,F - FERRAMENTAS,199.0,59528.595,138,3
410730,PISO FELP.CHARME 50X70        AM 189,"K - CAMA, MESA E BANHO",4493.0,59508.561,2095,9
464393,SACO LIXO 15L ROLO       PT/100 4588,B - UTILIDADES DOMESTICAS,3655.0,59349.2375,1563,9
455219,REFRIG. 2P 260L DF     DC35A BR M127,D - ELETROS,22.0,59341.905000000006,20,4
461379,COLCHA QUEEN+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",409.0,59162.775,312,9
22210,"PICHE EXTRA                     3,6L",S - TINTAS E QUIMICOS,318.0,59086.734000000004,259,9
466115,LUSTRE LED NE 45W DO    LP-602D 5807,I - ILUMINACAO,216.0,58998.765,166,9
462743,COOKTOP GRELHA ELET. CK00002 IX MBIV,D - ELETROS,40.0,58894.5,40,8
480406,LUSTRE LED 135W AM   PT LP-900P 6121,I - ILUMINACAO,48.0,58848.51000000001,48,7
403650,FRIGIDEIRA ANTIAD.22CM FRANCESA 4929,B - UTILIDADES DOMESTICAS,833.0,58739.46093750001,609,8
372112,BATERIA P/CARRO           H52GD 52AH,A - AUTOMOTIVO,101.0,58614.675,94,5
486009,FORNO MICR.30L 800W MS3043   PR M127,D - ELETROS,60.0,58375.6005,51,3
270605,CX.ELET.PLS 4X4 AM OCT0G.  57500/004,E - MATERIAIS ELETRICOS,6911.0,58243.71000000001,726,9
218085,PAPELEIRA              DISCO CR 2020,U - METAIS E ACESSORIOS,134.0,58229.955,92,7
113659,ESTUFA  3 BAND SP VC         W3 M220,N - INDUSTRIAL E NEGOCIOS,132.0,58175.98500000001,126,8
434684,"TINT.ACR.PRO SAUDE  AC 18,0L BR.NEVE",S - TINTAS E QUIMICOS,87.0,58163.805,79,7
171832,CHURRASQUEIRA GAS BANCAD.   CH3001IX,D - ELETROS,16.0,58160.76,15,5
456171,CUSCUZEIRA ANTIAD.18CM     PT 031203,B - UTILIDADES DOMESTICAS,508.0,58017.225,438,9
475554,TOALHA BANHAO SOLARE         RS 3765,"K - CAMA, MESA E BANHO",1292.0,57803.55000000001,803,9
479097,CORTINA 320X250 C/VOIL C.LUZ  CALEND,V - DECORACAO,171.0,57797.145,140,9
446656,"PORCEL.A 19X90ESM.TANZ.CAN.EXT1,03M2",C - PISOS E REVESTIMENTOS,447.02,57750.910350000006,47,8
454905,LAMP.LED AR111 12W AM GU10 3000K BIV,I - ILUMINACAO,735.0,57684.16500000001,219,9
436771,FIBRA LIMPEZA FIBRACO PT 5PC    7192,N - INDUSTRIAL E NEGOCIOS,2729.0,57496.7925,1367,9
435968,CORTINA 360X250 PRATIKA PARTENON  BR,V - DECORACAO,166.0,57479.11050000001,120,9
470026,CADEIRA PRAIA AL.        VD 92900204,"L - INFANTIL, LAZER E PETS",242.0,57443.694,151,8
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,2476.0,57432.515,1274,9
456354,PRANCHA BODYBOARD MEDIA   SORT 31000,"L - INFANTIL, LAZER E PETS",498.0,57401.953,381,9
470694,PORTA-TRAVESSEIRO MILAO    SORTIDO 7,"K - CAMA, MESA E BANHO",3031.0,57362.095,823,9
479092,CORTINA 400X260 GARDENIA       BR/CZ,V - DECORACAO,204.0,57361.08,170,9
446296,"PORCEL.A 90X90 ESM.ARGOS AN.AC1,60M2",C - PISOS E REVESTIMENTOS,492.8,57190.7448,52,6
247076,CUBA LOC.APOIO S/MESA QR3 173075BR01,W - LOUCAS E PIAS,66.0,57159.1545,50,9
450660,NICHO TRIANGULAR 37X10X40   PINUS/PT,O - MOVEIS,856.0,57000.72,557,9
470053,PLAFON CRIST. 1LP E27  LTC-202D 5903,I - ILUMINACAO,223.0,56995.785,168,9
479093,CORTINA 320X250 C/VOIL C.LUZ  CANELA,V - DECORACAO,169.0,56957.354999999996,131,9
427951,PAINEL LED 3 ESTAG.15W    QD.BR MBIV,I - ILUMINACAO,568.0,56888.475,291,9
465844,TOALHA JG 2PC DUAL AIR CINTA VD 1844,"K - CAMA, MESA E BANHO",434.0,56468.58,341,9
457102,CAPACHO F.COCO 30X60       SORTIDO 2,V - DECORACAO,1248.0,56375.76,730,9
452422,POTE PLS 1.5L HERM.         CH OB600,B - UTILIDADES DOMESTICAS,1655.0,56319.5955,763,9
474539,TOALHA BNH JACQUARD TRENTO        RS,"K - CAMA, MESA E BANHO",994.0,56315.626500000006,630,9
427630,LUSTRE MAD.  OSLO           VP80-CAF,I - ILUMINACAO,141.0,56306.985,110,9
421701,"REVEST.A 37X74 MP37050     RT 1,92M2",C - PISOS E REVESTIMENTOS,837.12,56289.542400000006,55,7
479109,TOALHA JG COSMOP.4PC    AZMR/AZ 2691,"K - CAMA, MESA E BANHO",326.0,56256.270000000004,287,9
41038,TANQUE S/FIXACAO 65X56 GG  5126 BR01,W - LOUCAS E PIAS,56.0,56213.01,54,9
470348,MESA CABEC. 0.37X0.62 LUXO        NT,O - MOVEIS,175.0,56075.88,126,10
478161,CORTINA 300X170 C.LUZ LINEN       DN,V - DECORACAO,129.0,56035.455,106,9
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,174.0,55940.955,145,9
242310,ADEGA CLIMATIZ.13GARRAF. AD1522 M220,D - ELETROS,30.0,55673.7405,30,7
453457,FERRO PASSAR VAP. F-53    AZ/PT M220,D - ELETROS,306.0,55631.5095,262,7
232092,CHAPA CHURRASQUEIRA GAS 100CM   C100,N - INDUSTRIAL E NEGOCIOS,39.0,55462.785,37,8
462849,DISJ.BIPO.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,1088.0,55265.56,740,9
479110,TOALHA JG COSMOP.4PC   S.UVA/RS 3589,"K - CAMA, MESA E BANHO",319.0,55102.425,279,9
427952,LUMI.JARDIM SOLAR ESPETO SPOT VD 579,I - ILUMINACAO,788.0,55003.44500000001,351,8
422998,DUCHA IDEALE 4T   6800W C/B     M220,U - METAIS E ACESSORIOS,690.0,54920.670000000006,300,8
389265,PREGO GALV.TELHA      2.1/2X10  500G,Q - BASICOS CONSTRUCAO,1705.0,54916.575,799,9
420147,SUPORTE COND.SPLIT 18000/30000 500MM,D - ELETROS,430.0,54826.135,313,9
470515,GARRAFA TERM.1L ROLHA    PT SR1091/1,B - UTILIDADES DOMESTICAS,1974.0,54620.0725,896,9
468659,ALMOFADA 50X50 RUSTICA     CZ 451036,V - DECORACAO,679.0,54500.565,326,9
479036,VITRINE VER 1P 284L CERVEJA INOXM220,N - INDUSTRIAL E NEGOCIOS,10.0,54335.526000000005,10,5
417900,PAPELEIRA PISO 3ROLOS        PT 0008,U - METAIS E ACESSORIOS,808.0,54300.12,606,9
476413,TOALHA JG 2PC DUAL AIR CINTA GB 1666,"K - CAMA, MESA E BANHO",426.0,54264.777,329,9
474978,TOALHA BNH LIZZIE             BR 001,"K - CAMA, MESA E BANHO",2361.0,54256.7655,638,9
463943,LAV.ROUPA 11KG WK-01        BR M127,D - ELETROS,18.0,54199.120500000005,18,3
460282,LAV.ROUPA 17KG BWK17ABANA  BR M127V,D - ELETROS,18.0,54009.175500000005,17,3
423588,REFRIG. 3P 419L FF  BRY59BKB IX M220,D - ELETROS,9.0,53963.7315,8,4
470029,GARRAFA TERM.1L ROLHA    MR 25100546,B - UTILIDADES DOMESTICAS,2061.0,53808.93,852,9
399334,ORGANIZADOR TAMPA COZ.       BR 0081,B - UTILIDADES DOMESTICAS,1122.0,53791.815,795,9
403649,FRIGIDEIRA ANTIAD.20CM FRANCESA 4928,B - UTILIDADES DOMESTICAS,745.0,53757.90000000001,593,9
402876,"LIQUID.INDL 1,75L AL.ROT. SPL38 M220",N - INDUSTRIAL E NEGOCIOS,105.0,53717.16,97,8
422083,"REVEST.A 37X74 MP37230     RT 1,92M2",C - PISOS E REVESTIMENTOS,800.64,53670.37536,41,8
466432,"REVEST.A 30X90 ARGOS MARFIM MT1,62M2",C - PISOS E REVESTIMENTOS,392.04,53661.71916000001,34,7
467348,ARARA ROUPEIRO MET. 1.58     BR 0014,O - MOVEIS,396.0,53459.322,306,9
476414,TOALHA JG 2PC DUAL AIR CINTA VD 1810,"K - CAMA, MESA E BANHO",416.0,53455.689,332,9
445808,"PORCEL.A 60X60 EBR.CHAMPAGN.RT2,20M2",C - PISOS E REVESTIMENTOS,803.0,53433.76500000001,62,4
476582,COLCHA CASAL+P.TRAV 3PC BOUTIS SORT8,"K - CAMA, MESA E BANHO",353.0,53374.335,293,9
215356,INT.PAR.MOD 1M S/TAMPA SL40030FLIG,E - MATERIAIS ELETRICOS,1359.0,53157.405,271,6
479027,VITRINE VER 1P 284L CERVEJA VCFBM220,N - INDUSTRIAL E NEGOCIOS,9.0,53085.270000000004,9,7
451944,BACIA PLS 11.0L              RS 3079,B - UTILIDADES DOMESTICAS,2206.0,52966.5885,1437,9
480240,FRIGIDEIRA IX.28CM C/IND.       6725,B - UTILIDADES DOMESTICAS,153.0,52874.094000000005,135,9
432016,CONSERV.HOR 2P 325L      ECH350 M127,N - INDUSTRIAL E NEGOCIOS,14.0,52871.857500000006,14,4
457699,TOALHA BNH LUMINA IVORY/MR   3674976,"K - CAMA, MESA E BANHO",697.0,52851.12,383,9
362593,"PORCEL.A 60X60 ESM.PLACE AC   1,44M2",C - PISOS E REVESTIMENTOS,600.48,52825.45464,60,8
429647,PASSAD.VERT.VAPOR  GCSTES100 PT M127,D - ELETROS,202.0,52705.705500000004,158,4
476327,GANCHO MULTIUSO C/ADESIVO     PT 256,U - METAIS E ACESSORIOS,1196.0,52648.302,779,9
476412,TOALHA JG 2PC DUAL AIR CINTA BG 1501,"K - CAMA, MESA E BANHO",408.0,52501.3545,308,9
27525,CUBA LOC.EMB.49X37 RET.    7610 BR01,W - LOUCAS E PIAS,213.0,52494.12,152,9
408802,ORGANIZADOR 22X20 P/ARMARIO    0080,B - UTILIDADES DOMESTICAS,1661.0,52448.445,1017,9
288496,BACIA SNT.CITY PLUS       12030 BR01,W - LOUCAS E PIAS,110.0,52424.82000000001,90,9
451960,BALDE PLS 16.0L              RS 1614,B - UTILIDADES DOMESTICAS,1572.0,52406.340000000004,1031,9
427188,PISO FELP.CHEVRON 60X50     AC  240,"K - CAMA, MESA E BANHO",3387.0,52138.4325,1716,9
430726,"PORCEL.A 60X120 NAT.FILO GREIG1,43M2",C - PISOS E REVESTIMENTOS,334.62,52095.443400000004,30,4
146216,"TINT.ACR.TOQUE.SEDA AC 18,0L   PALHA",S - TINTAS E QUIMICOS,69.0,51890.58,60,8
390645,CESTA ORG. PLS 19X29CM      CZ 10806,B - UTILIDADES DOMESTICAS,4387.0,51837.8245,1395,9
440046,"PORCEL.A 60X120 EPO.ONIX VD LX2,20M2",C - PISOS E REVESTIMENTOS,407.0,51472.39020000001,48,7
488930,FERRO PASSAR SEC.  HD1172/82 CZ M127,D - ELETROS,712.0,51312.261,156,5
454309,REFLETOR LED AL.30W          5540 BR,I - ILUMINACAO,1140.0,51305.1315,455,9
441780,RALO PLS PISO LINE.PVC SIF.OCUL.50CM,H - TUBOS E CONEXOES,391.0,51298.485,246,8
451905,COND.SPLIT 18000 EVAP ATNW18 INV.106,D - ELETROS,15.0,51129.414000000004,14,2
344697,MESA PLS INF VERSA             BR/AZ,"L - INFANTIL, LAZER E PETS",130.0,50948.31,123,9
465845,TOALHA JG 2PC DUAL AIR CINTA BG 1436,"K - CAMA, MESA E BANHO",391.0,50911.574,301,9
465979,PANELEIRO 70CM 2P/2G    BR/NT 500693,O - MOVEIS,34.0,50900.52450000001,33,6
411886,MANTA KING MICROF.220X240   2SORTIDA,"K - CAMA, MESA E BANHO",638.0,50753.01,419,9
401233,FECH.DIG.SOB.                 FPS201,"G - PORTAS, JANELAS E FECHADURAS",66.0,50707.65,61,5
415628,FACA CHURRASCO LEME (AV) CZ 23180434,B - UTILIDADES DOMESTICAS,11692.0,50682.99862500001,1964,9
